repo,condition,rows,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score,artifact_chars,predicted_use_cases
Asitha123__Java-Spring-boot-Student-Management-System,readme_only,6,1.0,0.6666666666666666,0.375,0.041666666666666664,0.1312227109807755,0.6944444444444445,12.793999999999999,32.315562886933854,595.0,5.5
Asitha123__Java-Spring-boot-Student-Management-System,readme_plus_code,6,1.0,0.5,0.75,0.1863425925925926,0.1879655254808886,0.4166666666666667,20.064000000000004,48.62966806739851,13344.0,5.333333333333333
JacksonGao1999__StudentManagement,file_tree_only,6,1.0,0.5,0.47222222222222227,0.036111111111111115,0.126465016242747,0.35833333333333334,13.740833333333333,35.56364191030787,435.0,5.166666666666667
JacksonGao1999__StudentManagement,full_selected_context,6,1.0,0.6666666666666666,0.19444444444444442,0.16944444444444443,0.03279234012053086,0.8035714285714285,22.266499999999997,25.983948593871457,10738.0,5.666666666666667
JacksonGao1999__StudentManagement,oracle_upper_bound,6,1.0,0.5,0.16666666666666666,0.09166666666666667,0.02961286717752235,0.8285714285714286,20.110666666666667,19.825145388615216,19443.0,5.0
JacksonGao1999__StudentManagement,random_code_same_budget,6,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.11364826478053063,0.5652777777777778,26.014999999999997,28.82972397170796,36095.0,4.0
JacksonGao1999__StudentManagement,readme_only,6,1.0,0.5,0.4444444444444444,0.0,0.14330128655012422,0.5625,17.77416666666667,32.080074853807425,821.0,6.666666666666667
JacksonGao1999__StudentManagement,readme_plus_code,6,1.0,0.6666666666666666,0.2222222222222222,0.16944444444444443,0.07585554529520047,0.7333333333333334,15.684166666666668,28.30449984609467,6655.0,5.0
RameshMF__library-management-system,file_tree_only,6,1.0,0.25,0.3055555555555555,0.04351851851851852,0.12633685684750787,0.6488095238095237,12.164666666666667,21.971772429432193,238.0,6.0
RameshMF__library-management-system,full_selected_context,6,1.0,0.5833333333333334,0.4166666666666667,0.22129629629629632,0.1936698451794667,0.6466269841269842,21.199333333333332,37.114703762348086,7318.0,7.166666666666667
RameshMF__library-management-system,oracle_upper_bound,6,1.0,0.5,0.5277777777777778,0.3901851851851852,0.22638548705825956,0.5333333333333333,20.984333333333336,44.33837489846649,7702.0,6.666666666666667
RameshMF__library-management-system,random_code_same_budget,6,1.0,0.5833333333333334,0.47222222222222215,0.26759259259259266,0.18020564527161362,0.5327380952380952,21.766666666666666,40.92200002298955,9121.0,6.5
RameshMF__library-management-system,readme_only,6,1.0,0.4166666666666667,0.3611111111111111,0.09351851851851851,0.16072478521683858,0.6517857142857143,14.230166666666667,28.735607227988027,245.0,6.333333333333333
RameshMF__library-management-system,readme_plus_code,6,0.8333333333333334,0.5,0.4444444444444444,0.21481481481481482,0.17691357721046178,0.6017857142857143,18.47383333333333,36.48769836715164,6756.0,5.833333333333333
SkyCascade__SkyLearn,file_tree_only,6,1.0,0.4166666666666667,0.09615384615384616,0.15304232804232806,0.1366844816931226,0.5740740740740741,17.253166666666665,21.069090994220605,1315.0,6.166666666666667
SkyCascade__SkyLearn,full_selected_context,6,0.8333333333333334,0.5833333333333334,0.07051282051282053,0.08515061327561328,0.08493856563656342,0.7708333333333334,29.94783333333333,19.40337280134277,47261.0,5.0
SkyCascade__SkyLearn,oracle_upper_bound,6,0.8333333333333334,0.5833333333333334,0.10256410256410257,0.0635307153164296,0.08468784327538063,0.5625,29.501666666666665,22.172342211869562,47400.0,5.333333333333333
SkyCascade__SkyLearn,random_code_same_budget,6,0.8333333333333334,0.4583333333333333,0.05128205128205129,0.09821428571428571,0.10558311287477955,0.7754629629629629,25.73866666666667,16.75494123931624,25452.0,6.166666666666667
SkyCascade__SkyLearn,readme_only,6,1.0,0.7083333333333334,0.14743589743589744,0.021428571428571432,0.1342385547025045,0.34722222222222215,14.790166666666666,28.296850603809855,3850.0,5.666666666666667
SkyCascade__SkyLearn,readme_plus_code,6,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.10008245722531435,0.13531300850715583,0.3833333333333333,32.85033333333333,27.69801093878029,39670.0,5.666666666666667
abdulwahid880__School-Management-system-in-laravel-,file_tree_only,6,1.0,0.4166666666666667,0.10714285714285714,0.05555555555555555,0.062251991500179904,0.775,19.000833333333333,16.378224316947144,4967.0,6.666666666666667
abdulwahid880__School-Management-system-in-laravel-,full_selected_context,6,0.6666666666666666,0.36111111111111116,0.09523809523809523,0.0,0.07530066099833542,0.7986111111111112,30.909999999999997,13.698954359419476,52018.0,4.166666666666667
abdulwahid880__School-Management-system-in-laravel-,oracle_upper_bound,6,0.8333333333333334,0.5555555555555555,0.20238095238095236,0.08621740362811792,0.11152757857018232,0.6220238095238095,31.388166666666667,25.371468100321447,52018.0,4.833333333333333
abdulwahid880__School-Management-system-in-laravel-,random_code_same_budget,6,0.8333333333333334,0.3333333333333333,0.15476190476190474,0.022546296296296297,0.12677316830416765,0.6944444444444443,30.729833333333335,17.49141233937733,32032.0,5.0
abdulwahid880__School-Management-system-in-laravel-,readme_only,6,0.8333333333333334,0.3333333333333333,0.09523809523809523,0.0,0.040279801720019104,0.75,13.652,13.104197025800287,10040.0,4.5
abdulwahid880__School-Management-system-in-laravel-,readme_plus_code,6,1.0,0.47222222222222215,0.13095238095238096,0.016203703703703703,0.11668432515470255,0.7083333333333334,34.04366666666667,19.018783395839055,46110.0,5.333333333333333
adityagoyal222__django-lms,file_tree_only,6,1.0,0.3333333333333333,0.23076923076923075,0.13366402116402118,0.123972286127003,0.5436507936507937,16.913833333333333,23.83994652226728,630.0,7.0
adityagoyal222__django-lms,full_selected_context,6,0.8333333333333334,0.4444444444444444,0.38461538461538464,0.20443121693121694,0.12304325030469827,0.2916666666666667,25.719166666666666,35.3680337769555,30071.0,6.0
adityagoyal222__django-lms,oracle_upper_bound,6,1.0,0.4444444444444444,0.4871794871794872,0.26025132275132273,0.16398014535392055,0.16666666666666666,29.63,41.93823290883954,31043.0,7.666666666666667
adityagoyal222__django-lms,random_code_same_budget,6,1.0,0.5555555555555555,0.3974358974358975,0.13148148148148148,0.15435899522263546,0.22916666666666666,24.055999999999997,37.67471541267002,19547.0,6.666666666666667
adityagoyal222__django-lms,readme_only,6,1.0,0.7222222222222222,0.44871794871794873,0.04297619047619047,0.13420496553197028,0.16666666666666666,19.584,41.355504275409345,833.0,7.166666666666667
adityagoyal222__django-lms,readme_plus_code,6,0.8333333333333334,0.4444444444444444,0.3717948717948718,0.1577286470143613,0.1105264113795742,0.4291666666666667,24.600833333333338,32.422511846023575,29421.0,6.333333333333333
engripaye__library-management-system,file_tree_only,6,1.0,0.5833333333333334,0.3541666666666667,0.04652777777777778,0.12108073415534293,0.37202380952380953,12.558833333333332,33.089028472647605,289.0,5.5
engripaye__library-management-system,full_selected_context,6,1.0,0.5,0.5833333333333334,0.12856481481481483,0.12444471359814803,0.22083333333333333,21.6495,42.64630033360185,14567.0,6.333333333333333
engripaye__library-management-system,oracle_upper_bound,6,0.8333333333333334,0.4166666666666667,0.375,0.14921296296296296,0.07811991012200631,0.625,23.857333333333333,29.364391244422688,17576.0,5.666666666666667
engripaye__library-management-system,random_code_same_budget,6,1.0,0.5,0.4791666666666667,0.11907407407407407,0.1905034259586782,0.30456349206349204,19.4905,38.96423128356006,15432.0,5.5
engripaye__library-management-system,readme_only,6,0.8333333333333334,0.4166666666666667,0.3958333333333333,0.051388888888888894,0.09117944473469271,0.32916666666666666,12.582500000000001,31.2913027821315,3396.0,4.166666666666667
engripaye__library-management-system,readme_plus_code,6,1.0,0.5,0.5416666666666666,0.22208333333333333,0.17147560402148831,0.2587301587301587,21.277333333333335,43.38483247302074,13901.0,6.0
jobic10__student-management-using-django,file_tree_only,6,1.0,0.5555555555555556,0.1153846153846154,0.08561507936507935,0.05902827489020299,0.7083333333333334,15.416833333333331,20.66396502689395,336.0,6.333333333333333
jobic10__student-management-using-django,full_selected_context,6,1.0,0.5555555555555555,0.3461538461538462,0.053888888888888896,0.14342889129244318,0.35648148148148145,28.007166666666667,32.89089205884534,29327.0,7.5
jobic10__student-management-using-django,oracle_upper_bound,6,0.8333333333333334,0.4444444444444444,0.4102564102564103,0.07867063492063493,0.11661811153022801,0.3333333333333333,40.756166666666665,33.23721428589604,38735.0,6.666666666666667
jobic10__student-management-using-django,random_code_same_budget,6,1.0,0.3888888888888889,0.28205128205128205,0.14116071428571428,0.1443421295943769,0.25,24.171499999999998,30.13791887920259,28303.0,5.666666666666667
jobic10__student-management-using-django,readme_only,6,1.0,0.611111111111111,0.3205128205128205,0.04685374149659863,0.11250280186973734,0.3055555555555555,17.544333333333334,33.00923224259341,7547.0,5.5
jobic10__student-management-using-django,readme_plus_code,6,1.0,0.5,0.358974358974359,0.07182539682539683,0.14864202380018926,0.2638888888888889,26.364166666666666,33.591351968724446,28971.0,6.5
knowledgefactory4u__librarymanagementsystem,file_tree_only,6,1.0,0.16666666666666666,0.3333333333333333,0.04351851851851852,0.11210243348870987,0.38690476190476186,14.028166666666666,23.6828592536534,210.0,6.166666666666667
knowledgefactory4u__librarymanagementsystem,full_selected_context,6,0.6666666666666666,0.6666666666666666,0.2833333333333334,0.19537037037037033,0.10328320086922237,0.573397435897436,38.121,32.97268106147138,36207.0,5.0
knowledgefactory4u__librarymanagementsystem,oracle_upper_bound,6,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.2876851851851852,0.1258661278293773,0.4375,30.50016666666667,41.60002895447769,36908.0,5.166666666666667
knowledgefactory4u__librarymanagementsystem,random_code_same_budget,6,0.8333333333333334,0.5,0.3,0.15694444444444444,0.13648165330148246,0.6356481481481482,26.773833333333332,29.32963220692964,27678.0,6.5
knowledgefactory4u__librarymanagementsystem,readme_only,6,0.8333333333333334,0.8333333333333334,0.2833333333333333,0.0,0.1170976594067367,0.5833333333333333,19.4415,32.506464891101054,2357.0,5.833333333333333
knowledgefactory4u__librarymanagementsystem,readme_plus_code,6,0.8333333333333334,0.8333333333333334,0.39999999999999997,0.18106481481481485,0.1509093099057169,0.47321428571428575,31.71483333333333,41.81945975440586,28647.0,6.333333333333333
mehmetpekdemir__Library-Management-System,file_tree_only,6,1.0,0.3333333333333333,0.4166666666666667,0.01736111111111111,0.07491434016792661,0.5178571428571429,16.261333333333337,27.542365896169695,318.0,7.166666666666667
mehmetpekdemir__Library-Management-System,full_selected_context,6,1.0,0.16666666666666666,0.3541666666666667,0.14261363636363636,0.09271179428370462,0.5426587301587302,27.969833333333337,24.545529006607662,30075.0,6.0
mehmetpekdemir__Library-Management-System,oracle_upper_bound,6,1.0,0.16666666666666666,0.4583333333333333,0.16022727272727275,0.12098727297386842,0.4291666666666667,29.87433333333333,30.102687882486816,31458.0,6.333333333333333
mehmetpekdemir__Library-Management-System,random_code_same_budget,6,1.0,0.3333333333333333,0.5,0.24861111111111112,0.1534402041141623,0.4083333333333334,31.188,37.35715861726799,30947.0,6.833333333333333
mehmetpekdemir__Library-Management-System,readme_only,6,1.0,0.6666666666666666,0.4791666666666667,0.075,0.14409743103473752,0.29444444444444445,14.282000000000002,40.821183687743286,1244.0,5.333333333333333
mehmetpekdemir__Library-Management-System,readme_plus_code,6,1.0,0.5,0.5,0.1794853294853295,0.11787892631040009,0.3361111111111111,26.136166666666668,39.49677937325148,29379.0,6.0
mwinamijr__django-scms,file_tree_only,6,1.0,0.375,0.11904761904761903,0.11607142857142856,0.1371575753951674,0.6597222222222222,14.865666666666668,19.448236646800524,1548.0,5.333333333333333
mwinamijr__django-scms,full_selected_context,6,1.0,0.6666666666666666,0.16666666666666666,0.10902777777777777,0.09124379018615407,0.5541666666666667,25.543333333333333,27.17421240834787,41131.0,5.333333333333333
mwinamijr__django-scms,oracle_upper_bound,6,0.8333333333333334,0.5,0.10714285714285714,0.05777777777777778,0.09398962474620369,0.7152777777777777,28.997666666666664,19.162622148970833,46079.0,3.8333333333333335
mwinamijr__django-scms,random_code_same_budget,6,1.0,0.4583333333333333,0.047619047619047616,0.0638888888888889,0.0896378767431399,0.8472222222222222,19.106666666666666,14.983457040035988,19928.0,6.0
mwinamijr__django-scms,readme_only,6,1.0,0.7083333333333334,0.14285714285714282,0.0,0.09283306698747874,0.625,16.212666666666667,24.30916267147885,2284.0,6.0
mwinamijr__django-scms,readme_plus_code,6,0.8333333333333334,0.2916666666666667,0.07142857142857141,0.06851851851851852,0.052353518454082336,0.875,26.537333333333336,11.739006480514938,33790.0,6.0
openfun__marsha,file_tree_only,6,1.0,0.27777777777777773,0.08888888888888889,0.0,0.08558839131167828,0.7388888888888889,18.1195,12.561603647452953,5007.0,6.166666666666667
openfun__marsha,full_selected_context,6,0.8333333333333334,0.3888888888888889,0.17777777777777778,0.07338514109347442,0.11448345824285357,0.44675925925925924,34.09133333333333,22.717362102919697,52018.0,5.0
openfun__marsha,oracle_upper_bound,6,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.031018518518518515,0.12683685943197495,0.375,38.556666666666665,21.272923261849993,52018.0,3.6666666666666665
openfun__marsha,random_code_same_budget,6,0.8333333333333334,0.05555555555555555,0.13333333333333333,0.009259259259259259,0.08606670536216317,0.4305555555555555,25.997,12.948407987839856,35901.0,3.8333333333333335
openfun__marsha,readme_only,6,0.8333333333333334,0.5555555555555555,0.16666666666666666,0.0,0.09241485314135305,0.6327380952380953,18.570666666666664,22.00328628918378,10040.0,5.666666666666667
openfun__marsha,readme_plus_code,6,0.8333333333333334,0.3333333333333333,0.12222222222222223,0.03472222222222222,0.09828243037986069,0.5625,23.373166666666666,17.488125344586802,46104.0,4.0
thakurpdhiraj__library_management_system,file_tree_only,6,1.0,0.611111111111111,0.3194444444444445,0.03136523969857303,0.12163942029698577,0.5208333333333334,17.231333333333335,30.64634054287069,2662.0,8.0
thakurpdhiraj__library_management_system,full_selected_context,6,0.8333333333333334,0.6666666666666666,0.375,0.04025115096543668,0.13933015311371016,0.4772727272727273,34.727333333333334,34.580581376620444,50617.0,7.166666666666667
thakurpdhiraj__library_management_system,oracle_upper_bound,6,0.8333333333333334,0.611111111111111,0.40277777777777785,0.061569063652396984,0.1443773228572239,0.4212962962962963,40.2245,35.503522597387786,50637.0,7.0
thakurpdhiraj__library_management_system,random_code_same_budget,6,1.0,0.5555555555555555,0.23611111111111108,0.020089285714285716,0.14981031413855958,0.5254629629629629,29.423833333333334,26.769310796734477,28327.0,6.833333333333333
thakurpdhiraj__library_management_system,readme_only,6,1.0,0.8333333333333334,0.4166666666666667,0.008928571428571428,0.16538334986513664,0.3634259259259259,17.6915,40.27506241728922,5867.0,8.0
thakurpdhiraj__library_management_system,readme_plus_code,6,0.6666666666666666,0.5555555555555555,0.3333333333333333,0.017533219095719095,0.12461456572194156,0.5833333333333334,34.14633333333333,29.16432731218795,41931.0,6.666666666666667
tough-dev-school__education-backend,file_tree_only,6,1.0,0.26666666666666666,0.10784313725490195,0.0,0.12197154978691828,0.7754629629629629,19.998166666666666,13.182786754429047,5144.0,7.333333333333333
tough-dev-school__education-backend,full_selected_context,6,0.8333333333333334,0.19999999999999998,0.02941176470588235,0.0,0.017379468160656514,0.9375,26.853333333333335,5.915103787115732,46868.0,4.666666666666667
tough-dev-school__education-backend,oracle_upper_bound,6,1.0,0.20000000000000004,0.0784313725490196,0.08819444444444445,0.10456767035714404,0.5357142857142857,25.380499999999998,14.72035912631888,46394.0,2.8333333333333335
tough-dev-school__education-backend,random_code_same_budget,6,0.8333333333333334,0.16666666666666666,0.0196078431372549,0.0,0.025978407557354925,0.8888888888888888,17.84283333333333,5.520395067608692,22708.0,4.0
tough-dev-school__education-backend,readme_only,6,1.0,0.16666666666666666,0.0784313725490196,0.0,0.03903050972561917,0.7083333333333334,12.953833333333334,9.580555685099974,2897.0,5.0
tough-dev-school__education-backend,readme_plus_code,6,0.8333333333333334,0.10000000000000002,0.0784313725490196,0.0,0.050168360875836086,0.8333333333333334,25.636833333333332,7.164290119019895,33754.0,5.666666666666667
