repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
4jean__lav_sms,LAVSMS Laravel School Management,readme_only,qwen2.5-coder:14b,3576,11,8,3,1,0.5,0.2727272727272727,0.0,0.07498771498771499,0.625,25.815,24.42027027027027
4jean__lav_sms,LAVSMS Laravel School Management,file_tree_only,qwen2.5-coder:14b,4907,11,5,3,1,0.75,0.2727272727272727,0.08333333333333333,0.1536231884057971,0.4,20.69,34.51646903820817
4jean__lav_sms,LAVSMS Laravel School Management,readme_plus_tree,qwen2.5-coder:14b,8485,11,8,3,1,0.5,0.2727272727272727,0.0,0.11303407862547647,0.625,33.677,24.99096572483669
4jean__lav_sms,LAVSMS Laravel School Management,routes_controllers,qwen2.5-coder:14b,30026,11,8,4,1,0.5,0.36363636363636365,0.3208333333333333,0.25190239867659225,0.5,51.351,37.92247537408828
4jean__lav_sms,LAVSMS Laravel School Management,models_services,qwen2.5-coder:14b,6218,11,5,5,1,0.5,0.45454545454545453,0.0,0.17936963723254046,0.0,21.603,38.59963546757902
4jean__lav_sms,LAVSMS Laravel School Management,readme_plus_code,qwen2.5-coder:14b,39648,11,8,4,1,0.5,0.36363636363636365,0.03571428571428571,0.12185592185592187,0.5,68.324,30.26939726939727
4jean__lav_sms,LAVSMS Laravel School Management,full_selected_context,qwen2.5-coder:14b,50449,11,8,3,1,0.5,0.2727272727272727,0.13095238095238096,0.1784992784992785,0.625,79.839,28.591991341991342
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_only,qwen2.5-coder:14b,255,7,3,2,1,0.0,0.2857142857142857,0.14583333333333331,0.1481818181818182,0.3333333333333333,9.917,21.806060606060605
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,file_tree_only,qwen2.5-coder:14b,844,7,8,4,1,1.0,0.5714285714285714,0.29166666666666663,0.18084089823220256,0.5,27.221,53.54594680681638
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_plus_tree,qwen2.5-coder:14b,1101,7,4,3,1,0.0,0.42857142857142855,0.19444444444444442,0.14629010281184193,0.25,13.616,28.583240431066514
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,routes_controllers,qwen2.5-coder:14b,9831,7,8,6,1,1.0,0.8571428571428571,0.15436507936507934,0.1989177489177489,0.25,31.027,63.57106782106783
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,models_services,qwen2.5-coder:14b,9266,7,8,5,1,1.0,0.7142857142857143,0.20857142857142855,0.20892720306513413,0.375,34.142,58.55533661740559
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_plus_code,qwen2.5-coder:14b,17957,7,8,6,1,1.0,0.8571428571428571,0.09722222222222221,0.22564935064935066,0.25,34.951,62.829184704184705
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,full_selected_context,qwen2.5-coder:14b,18821,7,8,5,1,1.0,0.7142857142857143,0.14523809523809522,0.26625476735316556,0.375,33.353,58.148583415059385
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,readme_only,qwen2.5-coder:14b,595,4,1,0,1,0.0,0.0,0.0,0.0,1.0,4.868,0.0
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,file_tree_only,qwen2.5-coder:14b,223,4,0,0,1,1.0,0.0,0.0,0.0,0.0,2.231,30.000000000000004
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,readme_plus_tree,qwen2.5-coder:14b,820,4,8,4,1,1.0,1.0,0.0,0.20968144959778176,0.5,24.936,63.14522174396674
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,routes_controllers,qwen2.5-coder:14b,2248,4,4,4,1,1.0,1.0,0.22916666666666666,0.2723001949317739,0.0,12.562,73.66783625730994
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,models_services,qwen2.5-coder:14b,10520,4,8,4,1,1.0,1.0,0.4583333333333333,0.24125258799171842,0.5,34.682,72.78545548654245
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,readme_plus_code,qwen2.5-coder:14b,13933,4,4,4,1,1.0,1.0,0.22916666666666666,0.2798490792197886,0.0,21.157,73.78106952163017
