repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
4jean__lav_sms,LAVSMS Laravel School Management,readme_only,qwen2.5vl:3b,3576,11,8,2,1,0.5,0.18181818181818182,0.0,0.06872294372294371,0.75,15.405,19.894480519480517
4jean__lav_sms,LAVSMS Laravel School Management,file_tree_only,qwen2.5vl:3b,4907,11,5,0,1,0.5,0.0,0.0,0.0,1.0,10.997,10.0
4jean__lav_sms,LAVSMS Laravel School Management,readme_plus_tree,qwen2.5vl:3b,8485,11,8,2,1,0.5,0.18181818181818182,0.0,0.07284382284382285,0.75,14.002,19.956293706293707
4jean__lav_sms,LAVSMS Laravel School Management,routes_controllers,qwen2.5vl:3b,30026,11,0,0,0,0.0,0.0,0.0,0.0,0.0,38.157,10.0
4jean__lav_sms,LAVSMS Laravel School Management,models_services,qwen2.5vl:3b,6218,11,4,1,1,0.5,0.09090909090909091,0.0,0.09302325581395349,0.75,7.958,17.07716701902749
4jean__lav_sms,LAVSMS Laravel School Management,readme_plus_code,qwen2.5vl:3b,39648,11,0,0,0,0.0,0.0,0.0,0.0,0.0,28.39,10.0
4jean__lav_sms,LAVSMS Laravel School Management,full_selected_context,qwen2.5vl:3b,50449,11,0,0,0,0.0,0.0,0.0,0.0,0.0,46.123,10.0
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_only,qwen2.5vl:3b,255,7,4,0,1,1.0,0.0,0.0,0.0,1.0,4.93,20.0
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,file_tree_only,qwen2.5vl:3b,844,7,3,0,1,0.0,0.0,0.0,0.0,1.0,5.797,0.0
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_plus_tree,qwen2.5vl:3b,1101,7,4,2,1,1.0,0.2857142857142857,0.08333333333333333,0.038461538461538464,0.5,5.851,37.24358974358974
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,routes_controllers,qwen2.5vl:3b,9831,7,0,0,0,0.0,0.0,0.0,0.0,0.0,11.824,10.0
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,models_services,qwen2.5vl:3b,9266,7,3,1,1,0.0,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.6666666666666666,12.623,12.857142857142856
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_plus_code,qwen2.5vl:3b,17957,7,7,4,1,1.0,0.5714285714285714,0.07291666666666666,0.15029290910100504,0.42857142857142855,14.97,49.42701268413413
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,full_selected_context,qwen2.5vl:3b,18821,7,6,4,1,0.0,0.5714285714285714,0.27380952380952384,0.1405291005291005,0.3333333333333333,16.425,34.25079365079365
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,readme_only,qwen2.5vl:3b,595,4,5,3,1,0.0,0.75,0.0,0.18089764641488779,0.4,6.226,34.96346469622331
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,file_tree_only,qwen2.5vl:3b,223,4,4,1,1,0.0,0.25,0.0,0.07692307692307693,0.75,6.802,12.403846153846153
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,readme_plus_tree,qwen2.5vl:3b,820,4,4,2,1,0.0,0.5,0.75,0.11290322580645161,0.5,5.417,39.19354838709677
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,routes_controllers,qwen2.5vl:3b,2248,4,4,3,1,0.0,0.75,0.2222222222222222,0.23931623931623933,0.25,6.212,41.78418803418803
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,models_services,qwen2.5vl:3b,10520,4,7,0,1,0.0,0.0,0.0,0.0,1.0,15.224,0.0
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,readme_plus_code,qwen2.5vl:3b,13933,4,3,3,1,0.0,0.75,0.4444444444444444,0.1749028749028749,0.0,9.061,47.76243201243201
Asitha123__Java-Spring-boot-Student-Management-System,Student Management System Spring Boot,full_selected_context,qwen2.5vl:3b,14176,4,4,4,1,0.0,1.0,0.7291666666666666,0.17458464285187317,0.0,14.164,62.202102976111426
JacksonGao1999__StudentManagement,Student Management CRUD,readme_only,qwen2.5vl:3b,821,6,4,1,1,0.0,0.16666666666666666,0.0,0.12,0.75,5.141,10.133333333333333
JacksonGao1999__StudentManagement,Student Management CRUD,file_tree_only,qwen2.5vl:3b,435,6,4,3,1,0.0,0.5,0.0,0.13504217805293073,0.25,7.647,27.025632670793964
JacksonGao1999__StudentManagement,Student Management CRUD,readme_plus_tree,qwen2.5vl:3b,1258,6,4,2,1,0.0,0.3333333333333333,0.0,0.11005692599620492,0.5,6.085,18.31752055660974
JacksonGao1999__StudentManagement,Student Management CRUD,routes_controllers,qwen2.5vl:3b,3524,6,4,0,1,0.0,0.0,0.0,0.0,1.0,5.172,0.0
JacksonGao1999__StudentManagement,Student Management CRUD,models_services,qwen2.5vl:3b,2329,6,7,0,1,0.0,0.0,0.0,0.0,1.0,7.256,0.0
JacksonGao1999__StudentManagement,Student Management CRUD,readme_plus_code,qwen2.5vl:3b,15215,6,4,3,1,0.0,0.5,0.43333333333333335,0.18148411569464198,0.25,13.592,36.38892840208629
JacksonGao1999__StudentManagement,Student Management CRUD,full_selected_context,qwen2.5vl:3b,19298,6,0,0,0,0.0,0.0,0.0,0.0,0.0,27.091,10.0
RameshMF__library-management-system,Library Management REST API,readme_only,qwen2.5vl:3b,245,6,4,2,1,0.5,0.3333333333333333,0.0,0.057692307692307696,0.5,4.473,27.532051282051285
RameshMF__library-management-system,Library Management REST API,file_tree_only,qwen2.5vl:3b,238,6,5,2,1,0.5,0.3333333333333333,0.7333333333333334,0.15207373271889402,0.6,6.901,42.614439324116745
RameshMF__library-management-system,Library Management REST API,readme_plus_tree,qwen2.5vl:3b,485,6,5,2,1,0.5,0.3333333333333333,0.0,0.1392914653784219,0.6,8.412,27.756038647342997
RameshMF__library-management-system,Library Management REST API,routes_controllers,qwen2.5vl:3b,2731,6,4,2,1,0.5,0.3333333333333333,0.225,0.24516129032258066,0.5,7.076,34.844086021505376
RameshMF__library-management-system,Library Management REST API,models_services,qwen2.5vl:3b,3799,6,4,2,1,0.5,0.3333333333333333,0.225,0.2701612903225806,0.5,9.081,35.219086021505376
RameshMF__library-management-system,Library Management REST API,readme_plus_code,qwen2.5vl:3b,7299,6,4,2,1,0.5,0.3333333333333333,0.225,0.2796296296296296,0.5,8.061,35.36111111111111
RameshMF__library-management-system,Library Management REST API,full_selected_context,qwen2.5vl:3b,7557,6,8,3,1,0.5,0.5,0.0,0.25021978021978025,0.625,17.462,35.003296703296705
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_only,qwen2.5vl:3b,3850,26,8,1,1,0.5,0.038461538461538464,0.0,0.06060606060606061,0.875,9.131,13.505244755244759
SkyCascade__SkyLearn,SkyLearn Learning Management System,file_tree_only,qwen2.5vl:3b,1315,26,8,1,1,0.5,0.038461538461538464,0.16666666666666666,0.15151515151515152,0.875,9.662,18.202214452214456
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_plus_tree,qwen2.5vl:3b,5167,26,8,1,1,0.5,0.038461538461538464,0.2,0.23076923076923078,0.875,10.452,20.05769230769231
SkyCascade__SkyLearn,SkyLearn Learning Management System,routes_controllers,qwen2.5vl:3b,28437,26,8,0,1,1.0,0.0,0.0,0.0,1.0,24.259,20.0
SkyCascade__SkyLearn,SkyLearn Learning Management System,models_services,qwen2.5vl:3b,23697,26,5,1,1,0.5,0.038461538461538464,0.16666666666666666,0.06896551724137931,0.8,13.254,17.71396993810787
