repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
4jean__lav_sms,LAVSMS Laravel School Management,readme_only,qwen2.5-coder:3b,3576,11,5,2,1,0.5,0.18181818181818182,0.05,0.08571428571428572,0.6,6.666,22.649350649350648
4jean__lav_sms,LAVSMS Laravel School Management,file_tree_only,qwen2.5-coder:3b,4907,11,8,2,1,0.5,0.18181818181818182,0.0,0.11579818031430934,0.75,8.422,20.600609068351
4jean__lav_sms,LAVSMS Laravel School Management,readme_plus_tree,qwen2.5-coder:3b,8485,11,8,3,1,0.5,0.2727272727272727,0.0,0.07156546790693132,0.625,9.39,24.36893656405851
4jean__lav_sms,LAVSMS Laravel School Management,routes_controllers,qwen2.5-coder:3b,30026,11,8,2,1,0.5,0.18181818181818182,0.20833333333333331,0.11090909090909092,0.75,12.867,24.69393939393939
4jean__lav_sms,LAVSMS Laravel School Management,models_services,qwen2.5-coder:3b,6218,11,8,3,1,0.25,0.2727272727272727,0.03333333333333333,0.13798111837327523,0.625,7.91,21.03183798772034
4jean__lav_sms,LAVSMS Laravel School Management,readme_plus_code,qwen2.5-coder:3b,39648,11,5,1,1,0.5,0.09090909090909091,0.14285714285714285,0.13333333333333333,0.8,13.108,20.03896103896104
4jean__lav_sms,LAVSMS Laravel School Management,full_selected_context,qwen2.5-coder:3b,50449,11,8,3,1,0.5,0.2727272727272727,0.0,0.09237472766884532,0.625,19.261,24.68107546048722
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_only,qwen2.5-coder:3b,255,7,7,2,1,0.0,0.2857142857142857,0.38095238095238093,0.13348164627363737,0.7142857142857143,6.04,22.478415170295037
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,file_tree_only,qwen2.5-coder:3b,844,7,8,1,1,0.0,0.14285714285714285,0.0,0.10344827586206896,0.875,6.982,7.801724137931034
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,readme_plus_tree,qwen2.5-coder:3b,1101,7,7,2,1,0.0,0.2857142857142857,0.0,0.12407407407407407,0.7142857142857143,6.178,14.718253968253967
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,routes_controllers,qwen2.5-coder:3b,9831,7,8,2,1,0.0,0.2857142857142857,0.15476190476190477,0.22658862876254182,0.75,8.112,18.99406752667622
AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,Student DBMS Spring Boot,models_services,qwen2.5-coder:3b,9266,7,8,3,1,0.0,0.42857142857142855,0.047619047619047616,0.0849673202614379,0.625,9.055,20.97689075630252
