condition,rows,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score,artifact_chars,predicted_use_cases
file_tree_only,160,0.98125,0.43052083333333335,0.24058722527472537,0.07856953033738746,0.10998396480840651,0.5871428571428571,9.586174999999995,24.380691058727326,1817.0625,6.3
full_selected_context,160,0.875,0.46447916666666667,0.33298728538618233,0.15550633916761147,0.1292271738979717,0.39670702561327575,23.281656249999997,32.02560245753877,34953.875,5.56875
models_services,160,0.9625,0.4632291666666667,0.2836571883998356,0.09365701068937672,0.1273699855058887,0.5464998196248196,15.399100000000004,27.511276727455243,16922.6875,5.99375
readme_only,160,0.98125,0.5756250000000003,0.3048227079293258,0.03241447800711193,0.12206837876237697,0.4658333333333333,9.544731250000003,30.002276685770948,3490.4375,6.05
readme_plus_code,160,0.875,0.5134375,0.341923180985681,0.14367738744803482,0.13877119884107592,0.364371617965368,20.42914375000001,33.547460886422,30179.75,5.41875
readme_plus_tree,160,0.95,0.5702083333333337,0.31989684029206095,0.06977928761466709,0.11831682066469303,0.45752232142857147,11.534462500000002,31.195670924866818,5309.5,6.20625
routes_controllers,160,0.9,0.46364583333333337,0.28834033307378903,0.14191412530921457,0.13827641886169595,0.46617491883116874,15.340662499999985,29.615507925047325,17198.3125,5.725
