repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
JacksonGao1999__StudentManagement,Student Management CRUD,routes_controllers,qwen2.5-coder:1.5b,3524,6,4,2,1,1.0,0.3333333333333333,0.2,0.05132275132275132,0.5,2.789,41.43650793650794
JacksonGao1999__StudentManagement,Student Management CRUD,models_services,qwen2.5-coder:1.5b,2329,6,4,0,1,1.0,0.0,0.0,0.0,1.0,3.001,20.0
JacksonGao1999__StudentManagement,Student Management CRUD,readme_plus_code,qwen2.5-coder:1.5b,15215,6,4,3,1,0.0,0.5,0.21666666666666667,0.06210403952339436,0.25,4.076,30.26489392618425
JacksonGao1999__StudentManagement,Student Management CRUD,full_selected_context,qwen2.5-coder:1.5b,19298,6,4,1,1,0.0,0.16666666666666666,0.4,0.058823529411764705,0.75,4.532,17.215686274509803
RameshMF__library-management-system,Library Management REST API,readme_only,qwen2.5-coder:1.5b,245,6,7,3,1,0.0,0.5,0.0,0.11457925210047452,0.5714285714285714,3.875,23.504403067221403
RameshMF__library-management-system,Library Management REST API,file_tree_only,qwen2.5-coder:1.5b,238,6,4,2,1,0.0,0.3333333333333333,0.0,0.11578947368421053,0.5,2.689,18.403508771929822
RameshMF__library-management-system,Library Management REST API,readme_plus_tree,qwen2.5-coder:1.5b,485,6,4,1,1,0.0,0.16666666666666666,0.2,0.15151515151515152,0.75,2.887,14.606060606060606
RameshMF__library-management-system,Library Management REST API,routes_controllers,qwen2.5-coder:1.5b,2731,6,7,2,1,0.0,0.3333333333333333,0.225,0.2708333333333333,0.7142857142857143,3.568,23.086309523809522
RameshMF__library-management-system,Library Management REST API,models_services,qwen2.5-coder:1.5b,3799,6,6,2,1,0.0,0.3333333333333333,0.45,0.1921182266009852,0.6666666666666666,4.224,26.88177339901478
RameshMF__library-management-system,Library Management REST API,readme_plus_code,qwen2.5-coder:1.5b,7299,6,7,2,1,0.5,0.3333333333333333,0.45,0.082579185520362,0.7142857142857143,4.512,34.76249730661496
RameshMF__library-management-system,Library Management REST API,full_selected_context,qwen2.5-coder:1.5b,7557,6,7,4,1,0.5,0.6666666666666666,0.5166666666666666,0.08436094452773613,0.42857142857142855,5.034,50.646366548868414
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_only,qwen2.5-coder:1.5b,3850,26,4,1,1,0.5,0.038461538461538464,0.0,0.15625,0.75,2.577,16.189903846153847
SkyCascade__SkyLearn,SkyLearn Learning Management System,file_tree_only,qwen2.5-coder:1.5b,1315,26,2,0,1,0.5,0.0,0.0,0.0,1.0,1.484,10.0
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_plus_tree,qwen2.5-coder:1.5b,5167,26,7,1,1,0.5,0.038461538461538464,0.0,0.08571428571428572,0.8571428571428571,4.144,14.06043956043956
SkyCascade__SkyLearn,SkyLearn Learning Management System,routes_controllers,qwen2.5-coder:1.5b,28437,26,4,0,1,0.5,0.0,0.0,0.0,1.0,4.986,10.0
SkyCascade__SkyLearn,SkyLearn Learning Management System,models_services,qwen2.5-coder:1.5b,23697,26,10,2,1,0.5,0.07692307692307693,0.26666666666666666,0.11363636363636363,0.8,8.061,21.73018648018648
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_plus_code,qwen2.5-coder:1.5b,39914,26,4,1,1,0.5,0.038461538461538464,0.0,0.1935483870967742,0.75,5.742,16.74937965260546
SkyCascade__SkyLearn,SkyLearn Learning Management System,full_selected_context,qwen2.5-coder:1.5b,47255,26,4,1,1,0.5,0.038461538461538464,0.0,0.08571428571428572,0.75,6.638,15.131868131868131
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,readme_only,qwen2.5-coder:1.5b,10040,14,3,1,1,0.5,0.07142857142857142,0.0,0.041666666666666664,0.6666666666666666,2.748,16.458333333333336
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,file_tree_only,qwen2.5-coder:1.5b,4967,14,4,1,1,0.5,0.07142857142857142,0.0,0.18518518518518517,0.75,2.538,17.77777777777778
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,readme_plus_tree,qwen2.5-coder:1.5b,15009,14,4,0,1,0.5,0.0,0.0,0.0,1.0,3.543,10.0
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,routes_controllers,qwen2.5-coder:1.5b,30061,14,7,0,1,0.5,0.0,0.0,0.0,1.0,7.24,10.0
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,models_services,qwen2.5-coder:1.5b,29789,14,3,0,1,0.5,0.0,0.0,0.0,1.0,4.697,10.0
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,readme_plus_code,qwen2.5-coder:1.5b,44865,14,5,0,1,1.0,0.0,0.0,0.0,1.0,8.343,20.0
abdulwahid880__School-Management-system-in-laravel-,Unifiedtransform School Management,full_selected_context,qwen2.5-coder:1.5b,52018,14,3,0,1,0.5,0.0,0.0,0.0,1.0,7.656,10.0
adityagoyal222__django-lms,Django LMS,readme_only,qwen2.5-coder:1.5b,833,13,2,2,1,0.6666666666666666,0.15384615384615385,0.15476190476190477,0.16666666666666666,0.0,1.231,34.31318681318681
adityagoyal222__django-lms,Django LMS,file_tree_only,qwen2.5-coder:1.5b,630,13,2,2,1,0.3333333333333333,0.15384615384615385,0.20833333333333331,0.13986354775828458,0.0,1.504,28.315901934322984
adityagoyal222__django-lms,Django LMS,readme_plus_tree,qwen2.5-coder:1.5b,1465,13,2,2,1,0.6666666666666666,0.15384615384615385,0.08333333333333333,0.07916666666666666,0.0,1.469,31.572115384615383
adityagoyal222__django-lms,Django LMS,routes_controllers,qwen2.5-coder:1.5b,10713,13,7,5,1,0.3333333333333333,0.38461538461538464,0.3833333333333333,0.1436058305623523,0.2857142857142857,4.193,37.091816396164226
adityagoyal222__django-lms,Django LMS,models_services,qwen2.5-coder:1.5b,17894,13,5,4,1,0.6666666666666666,0.3076923076923077,0.2589285714285714,0.1358172766067503,0.2,4.478,39.31839468023679
adityagoyal222__django-lms,Django LMS,readme_plus_code,qwen2.5-coder:1.5b,27824,13,5,3,1,0.6666666666666666,0.23076923076923078,0.2341269841269841,0.20296979006656427,0.4,5.186,35.13734294379456
adityagoyal222__django-lms,Django LMS,full_selected_context,qwen2.5-coder:1.5b,30898,13,7,7,1,0.6666666666666666,0.5384615384615384,0.32414965986394556,0.15160618950941535,0.0,6.802,50.93657321940732
engripaye__library-management-system,REST Library Management System,readme_only,qwen2.5-coder:1.5b,3396,8,5,3,1,0.5,0.375,0.0,0.06518466518466519,0.4,2.943,30.102769977769974
engripaye__library-management-system,REST Library Management System,file_tree_only,qwen2.5-coder:1.5b,289,8,7,3,1,0.5,0.375,0.20555555555555557,0.07631030044823149,0.5714285714285714,4.048,32.666479903548876
engripaye__library-management-system,REST Library Management System,readme_plus_tree,qwen2.5-coder:1.5b,3687,8,5,4,1,0.5,0.5,0.1,0.1040079365079365,0.2,3.116,39.060119047619054
engripaye__library-management-system,REST Library Management System,routes_controllers,qwen2.5-coder:1.5b,2913,8,4,3,1,0.5,0.375,0.20555555555555557,0.12884820747520975,0.25,2.778,36.66883422323926
engripaye__library-management-system,REST Library Management System,models_services,qwen2.5-coder:1.5b,7611,8,5,4,1,0.5,0.5,0.19583333333333333,0.1449074074074074,0.2,4.166,41.590277777777786
engripaye__library-management-system,REST Library Management System,readme_plus_code,qwen2.5-coder:1.5b,17122,8,4,4,1,0.5,0.5,0.24583333333333335,0.165625,0.0,4.288,44.90104166666667
engripaye__library-management-system,REST Library Management System,full_selected_context,qwen2.5-coder:1.5b,17431,8,4,1,1,0.5,0.125,0.25,0.19047619047619047,0.75,3.846,24.732142857142854
jobic10__student-management-using-django,Student Management System Django,readme_only,qwen2.5-coder:1.5b,7547,13,0,0,0,0.0,0.0,0.0,0.0,0.0,8.047,10.0
jobic10__student-management-using-django,Student Management System Django,file_tree_only,qwen2.5-coder:1.5b,336,13,3,0,1,0.3333333333333333,0.0,0.0,0.0,1.0,1.85,6.666666666666667
jobic10__student-management-using-django,Student Management System Django,readme_plus_tree,qwen2.5-coder:1.5b,7885,13,3,0,1,0.6666666666666666,0.0,0.0,0.0,1.0,2.825,13.333333333333334
jobic10__student-management-using-django,Student Management System Django,routes_controllers,qwen2.5-coder:1.5b,16142,13,3,3,1,0.3333333333333333,0.23076923076923078,0.0,0.13175413175413175,0.0,3.048,26.719901719901717
jobic10__student-management-using-django,Student Management System Django,models_services,qwen2.5-coder:1.5b,5301,13,8,3,1,0.6666666666666666,0.23076923076923078,0.1638888888888889,0.03570487483530962,0.625,4.908,28.973607310563832
jobic10__student-management-using-django,Student Management System Django,readme_plus_code,qwen2.5-coder:1.5b,38234,13,11,7,1,0.3333333333333333,0.5384615384615384,0.0,0.12518086127108682,0.36363636363636365,10.557,33.75416979552318
jobic10__student-management-using-django,Student Management System Django,full_selected_context,qwen2.5-coder:1.5b,38590,13,0,0,0,0.0,0.0,0.0,0.0,0.0,11.689,10.0
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,readme_only,qwen2.5-coder:1.5b,2357,10,4,2,1,1.0,0.2,0.0,0.08712121212121213,0.5,3.028,33.30681818181818
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,file_tree_only,qwen2.5-coder:1.5b,210,10,7,0,1,0.0,0.0,0.0,0.0,1.0,3.676,0.0
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,readme_plus_tree,qwen2.5-coder:1.5b,2569,10,4,3,1,1.0,0.3,0.2833333333333334,0.13538485631508887,0.25,3.283,45.697439511393
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,routes_controllers,qwen2.5-coder:1.5b,11725,10,7,6,1,1.0,0.6,0.0,0.205681047347714,0.14285714285714285,4.511,52.65664428164428
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,models_services,qwen2.5-coder:1.5b,17411,10,5,4,1,1.0,0.4,0.29583333333333334,0.19885005973715653,0.2,4.25,50.89941756272401
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,readme_plus_code,qwen2.5-coder:1.5b,30655,10,0,0,0,0.0,0.0,0.0,0.0,0.0,10.813,10.0
knowledgefactory4u__librarymanagementsystem,Spring Boot Library Management System,full_selected_context,qwen2.5-coder:1.5b,36763,10,0,0,0,0.0,0.0,0.0,0.0,0.0,11.57,10.0
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,readme_only,qwen2.5-coder:1.5b,1244,8,4,4,1,1.0,0.5,0.041666666666666664,0.1224933155080214,0.0,2.481,50.170733065953655
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,file_tree_only,qwen2.5-coder:1.5b,318,8,7,3,1,0.0,0.375,0.19444444444444442,0.14418489679891236,0.5714285714285714,5.088,23.46237662658686
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,readme_plus_tree,qwen2.5-coder:1.5b,1564,8,5,2,1,1.0,0.25,0.29166666666666663,0.10490196078431373,0.6,3.347,40.156862745098046
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,routes_controllers,qwen2.5-coder:1.5b,11054,8,5,3,1,1.0,0.375,0.25,0.22665438477044872,0.4,4.882,47.524815771556725
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,models_services,qwen2.5-coder:1.5b,17100,8,5,2,1,0.0,0.25,0.0,0.10555555555555556,0.6,4.122,14.333333333333334
