repo,condition,rows,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score,artifact_chars,predicted_use_cases
Asitha123__Java-Spring-boot-Student-Management-System,readme_plus_code,10,1.0,0.6,0.775,0.23888888888888887,0.22443031390283164,0.21000000000000002,10.0134,55.169232486320254,13933.0,4.1
Asitha123__Java-Spring-boot-Student-Management-System,readme_plus_tree,10,1.0,0.6,0.525,0.075,0.1490259584575297,0.6154761904761904,9.4975,37.95562747210104,820.0,6.3
Asitha123__Java-Spring-boot-Student-Management-System,routes_controllers,10,1.0,0.5,0.775,0.18333333333333335,0.22744046922827788,0.31797619047619047,6.948,51.02351180032893,2248.0,5.0
JacksonGao1999__StudentManagement,file_tree_only,10,1.0,0.6,0.5333333333333333,0.04958333333333333,0.11831789031999865,0.5238095238095238,11.5673,38.19500645003807,435.0,7.2
JacksonGao1999__StudentManagement,full_selected_context,10,0.9,0.3,0.2333333333333333,0.19066666666666668,0.06375646758928494,0.6557142857142857,17.433,22.379204156696417,19298.0,4.7
JacksonGao1999__StudentManagement,models_services,10,1.0,0.7,0.3,0.11125,0.09225785040028323,0.7064285714285713,9.9824,31.044582041718535,2329.0,6.2
JacksonGao1999__StudentManagement,readme_only,10,1.0,0.7,0.3833333333333333,0.0,0.11595131221128492,0.5436111111111112,9.361799999999999,33.71982523872483,821.0,6.2
JacksonGao1999__StudentManagement,readme_plus_code,10,1.0,0.4,0.5333333333333334,0.26833333333333337,0.13093648106246436,0.38,14.2553,40.19738054927031,15215.0,5.4
JacksonGao1999__StudentManagement,readme_plus_tree,10,1.0,0.6,0.4499999999999999,0.06458333333333334,0.11089346032420036,0.42321428571428577,10.0506,36.47292571438682,1258.0,5.6
JacksonGao1999__StudentManagement,routes_controllers,10,1.0,0.6,0.18333333333333332,0.10944444444444446,0.09511030519767079,0.675,7.3419,25.282210133520618,3524.0,3.9
RameshMF__library-management-system,file_tree_only,10,1.0,0.45,0.3166666666666667,0.12194444444444445,0.12757578746016499,0.635,8.483,28.085859034124702,238.0,5.6
RameshMF__library-management-system,full_selected_context,10,1.0,0.6,0.5333333333333334,0.3076944444444445,0.22811386421802476,0.5278571428571428,13.8244,44.963692090254504,7557.0,6.9
RameshMF__library-management-system,models_services,10,1.0,0.65,0.4666666666666666,0.1832777777777778,0.23998469821540183,0.41880952380952385,10.350600000000002,42.41056412402469,3799.0,5.3
RameshMF__library-management-system,readme_only,10,1.0,0.5,0.33333333333333337,0.06666666666666667,0.13701903510237332,0.6059523809523809,7.455499999999999,28.99576171701179,245.0,6.3
RameshMF__library-management-system,readme_plus_code,10,1.0,0.6,0.5166666666666667,0.2858888888888889,0.22933150748310935,0.48690476190476184,12.117,44.37203610431014,7299.0,6.3
RameshMF__library-management-system,readme_plus_tree,10,1.0,0.45,0.38333333333333336,0.10027777777777777,0.15249191542511403,0.6796428571428571,10.512800000000002,29.91317238217036,485.0,6.6
RameshMF__library-management-system,routes_controllers,10,1.0,0.6,0.4833333333333332,0.26430555555555557,0.24158146309761044,0.5357142857142857,10.161599999999998,42.46935686709909,2731.0,6.5
SkyCascade__SkyLearn,file_tree_only,10,1.0,0.425,0.10384615384615385,0.14475726654298082,0.11407197241344551,0.5916666666666666,9.6668,20.82417363501002,1315.0,6.7
SkyCascade__SkyLearn,full_selected_context,10,0.9,0.575,0.12692307692307692,0.10225572047000617,0.09831280016937398,0.4734126984126984,26.937400000000004,24.727987120121444,47255.0,6.1
SkyCascade__SkyLearn,models_services,10,0.9,0.5,0.09615384615384613,0.16139880952380953,0.1171660187115107,0.5516666666666666,18.7309,22.8341844198668,23697.0,6.5
SkyCascade__SkyLearn,readme_only,10,1.0,0.675,0.17692307692307696,0.038934807256235826,0.1384570051108555,0.32857142857142857,10.848499999999998,29.26214462838096,3850.0,6.9
SkyCascade__SkyLearn,readme_plus_code,10,0.9,0.65,0.12307692307692311,0.11633477633477633,0.1248137919041544,0.45916666666666667,24.478100000000005,26.914928046283485,39914.0,5.7
SkyCascade__SkyLearn,readme_plus_tree,10,1.0,0.675,0.16538461538461538,0.0674409915481344,0.16124726369136327,0.33571428571428574,11.1285,29.69884746765182,5167.0,6.9
SkyCascade__SkyLearn,routes_controllers,10,0.9,0.6,0.07692307692307691,0.10469119769119768,0.11780264038634014,0.6494444444444445,20.406300000000005,22.058726807482305,28437.0,6.6
abdulwahid880__School-Management-system-in-laravel-,file_tree_only,10,1.0,0.5000000000000001,0.16428571428571426,0.06194444444444445,0.12414357132677974,0.7,12.542900000000003,21.851042458790584,4967.0,7.3
abdulwahid880__School-Management-system-in-laravel-,full_selected_context,10,0.9,0.6166666666666666,0.19999999999999998,0.08764043496186354,0.07477976280003744,0.45714285714285713,30.597199999999997,27.636409903142596,52018.0,5.2
abdulwahid880__School-Management-system-in-laravel-,models_services,10,0.9,0.35,0.05714285714285714,0.0,0.04085719425437167,0.7775000000000001,20.2221,11.837857913815578,29789.0,5.2
abdulwahid880__School-Management-system-in-laravel-,readme_only,10,1.0,0.55,0.20714285714285713,0.01914772727272727,0.10295840242451497,0.5291666666666666,12.0151,24.88566391515561,10040.0,5.9
abdulwahid880__School-Management-system-in-laravel-,readme_plus_code,10,0.9,0.7166666666666667,0.19999999999999998,0.09550690579262008,0.1012861308601813,0.5041666666666667,27.1327,29.72109674542179,44865.0,5.7
abdulwahid880__School-Management-system-in-laravel-,readme_plus_tree,10,0.9,0.6000000000000001,0.1857142857142857,0.021489538239538242,0.09051539646341751,0.5016666666666667,15.8419,25.27085504507536,15009.0,5.9
abdulwahid880__School-Management-system-in-laravel-,routes_controllers,10,1.0,0.5666666666666667,0.17857142857142855,0.07220568783068783,0.09632191136901282,0.6291666666666667,20.8048,24.18060909381561,30061.0,6.7
adityagoyal222__django-lms,file_tree_only,10,1.0,0.4,0.26153846153846155,0.28658730158730156,0.12979622217027822,0.35,8.834999999999999,31.332535518146358,630.0,5.9
adityagoyal222__django-lms,full_selected_context,10,0.9,0.5333333333333333,0.3615384615384616,0.34374929138321997,0.15713838888758297,0.19166666666666665,19.945399999999996,40.63590781482429,30898.0,6.1
adityagoyal222__django-lms,models_services,10,1.0,0.6666666666666667,0.36153846153846153,0.22729024943310655,0.1813797699465566,0.29333333333333333,14.383999999999997,40.32034769170664,17894.0,6.8
adityagoyal222__django-lms,readme_only,10,1.0,0.6666666666666667,0.40769230769230774,0.04314484126984127,0.14218511187463062,0.17757936507936506,8.65,38.82244395528674,833.0,6.7
adityagoyal222__django-lms,readme_plus_code,10,0.8,0.5666666666666667,0.34615384615384615,0.25912556689342403,0.13697698434358016,0.12250000000000001,18.369,39.46088405174014,27824.0,5.3
adityagoyal222__django-lms,readme_plus_tree,10,1.0,0.7,0.3923076923076923,0.21120748299319728,0.1439235490132725,0.2125,9.4617,41.98877212583226,1465.0,6.8
adityagoyal222__django-lms,routes_controllers,10,1.0,0.5666666666666668,0.3846153846153847,0.2737780612244898,0.16436944209913318,0.2969047619047619,12.7875,39.76692703180096,10713.0,7.1
engripaye__library-management-system,file_tree_only,10,1.0,0.65,0.45,0.0778888888888889,0.11968469569064877,0.3251984126984127,7.611400000000001,38.851064086153386,289.0,6.0
engripaye__library-management-system,full_selected_context,10,0.9,0.55,0.425,0.2268333333333334,0.14559210716165755,0.27999999999999997,15.177000000000001,39.79554827409153,17431.0,5.1
engripaye__library-management-system,models_services,10,1.0,0.45,0.5375,0.11325,0.18611089002856174,0.3087987012987013,11.9877,39.781176337441416,7611.0,6.6
engripaye__library-management-system,readme_only,10,1.0,0.55,0.4625,0.06388888888888888,0.1368391691706754,0.3466666666666666,9.8322,37.051198648671246,3396.0,5.9
engripaye__library-management-system,readme_plus_code,10,1.0,0.55,0.4375,0.1853888888888889,0.14365127447383702,0.30416666666666664,14.0337,39.13338022821867,17122.0,5.1
engripaye__library-management-system,readme_plus_tree,10,0.9,0.5,0.4875,0.08033333333333334,0.11724369638792856,0.3372222222222222,12.273100000000001,37.055599890263366,3687.0,6.2
engripaye__library-management-system,routes_controllers,10,0.9,0.55,0.4875,0.15974603174603175,0.1380973056769838,0.3208333333333333,10.0876,40.120546886742055,2913.0,5.6
jobic10__student-management-using-django,file_tree_only,10,1.0,0.6666666666666667,0.14615384615384613,0.1450357142857143,0.1080854076898538,0.6333333333333333,7.178800000000001,26.637380016446713,336.0,5.3
jobic10__student-management-using-django,full_selected_context,10,0.8,0.4666666666666666,0.34615384615384615,0.14699744897959183,0.10762206581830691,0.22222222222222224,25.6813,33.78077569336217,38590.0,5.8
jobic10__student-management-using-django,models_services,10,1.0,0.6666666666666667,0.1307692307692308,0.09715277777777778,0.08199321905601784,0.755,10.807300000000001,23.533210251652235,5301.0,6.2
jobic10__student-management-using-django,readme_only,10,0.9,0.5333333333333333,0.43076923076923074,0.042001133786848076,0.12110677679948774,0.10694444444444444,13.2631,37.33076962687458,7547.0,6.3
jobic10__student-management-using-django,readme_plus_code,10,0.9,0.5333333333333333,0.4230769230769231,0.0929111394557823,0.13980992915222082,0.20997474747474745,24.1958,37.329983226010455,38234.0,7.2
jobic10__student-management-using-django,readme_plus_tree,10,1.0,0.6000000000000001,0.4230769230769231,0.06143069727891155,0.11913058258814817,0.20833333333333331,12.419500000000003,37.73993165875943,7885.0,6.5
jobic10__student-management-using-django,routes_controllers,10,1.0,0.5666666666666667,0.23076923076923078,0.1780357142857143,0.1675570098788401,0.35416666666666663,13.008000000000001,31.942659177486632,16142.0,5.3
knowledgefactory4u__librarymanagementsystem,file_tree_only,10,1.0,0.1,0.18,0.0,0.09915321631820091,0.5875,7.013299999999999,13.912298244773012,210.0,5.5
knowledgefactory4u__librarymanagementsystem,full_selected_context,10,0.8,0.8,0.35,0.19491666666666668,0.14147870233164705,0.2741666666666666,25.5668,41.528847201641376,36763.0,5.5
knowledgefactory4u__librarymanagementsystem,models_services,10,0.9,0.4,0.4,0.08858333333333332,0.16221518407232652,0.29500000000000004,15.8084,33.25489442775156,17411.0,6.1
knowledgefactory4u__librarymanagementsystem,readme_only,10,0.9,0.9,0.37,0.021666666666666667,0.12284993049104016,0.35333333333333333,10.433700000000002,39.6927489573656,2357.0,5.9
knowledgefactory4u__librarymanagementsystem,readme_plus_code,10,0.6,0.6,0.22999999999999998,0.1275,0.1052657286090232,0.27535714285714286,24.574900000000003,31.42541450056392,30655.0,4.4
knowledgefactory4u__librarymanagementsystem,readme_plus_tree,10,1.0,1.0,0.38999999999999996,0.09566666666666666,0.13747050663020122,0.365,10.5474,43.97539093278635,2569.0,6.3
knowledgefactory4u__librarymanagementsystem,routes_controllers,10,0.7,0.3,0.25,0.12088888888888889,0.14026685782782,0.4078463203463203,16.372500000000002,25.193317441731875,11725.0,6.4
mehmetpekdemir__Library-Management-System,file_tree_only,10,1.0,0.3,0.325,0.09444444444444444,0.08542872897078799,0.4321428571428571,6.8299,26.22389125202214,318.0,5.4
mehmetpekdemir__Library-Management-System,full_selected_context,10,0.9,0.1,0.3875,0.10855699855699855,0.13773376529662557,0.4333333333333334,22.223399999999998,25.466313117256018,31313.0,6.3
mehmetpekdemir__Library-Management-System,models_services,10,1.0,0.3,0.4625,0.13166666666666665,0.14820510792421143,0.3916666666666667,15.706100000000001,33.12724328552984,17100.0,6.1
mehmetpekdemir__Library-Management-System,readme_only,10,1.0,0.5,0.5125,0.05618686868686869,0.11660444105054406,0.2879761904761905,7.499300000000001,37.93054208473363,1244.0,6.0
mehmetpekdemir__Library-Management-System,readme_plus_code,10,0.9,0.4,0.4125,0.2037247474747475,0.14308716679996464,0.3716666666666667,20.4717,34.941635784827746,29183.0,5.7
mehmetpekdemir__Library-Management-System,readme_plus_tree,10,0.9,0.4,0.425,0.05830808080808081,0.09490698216970259,0.31555555555555553,8.5467,32.3092107931516,1564.0,5.4
mehmetpekdemir__Library-Management-System,routes_controllers,10,0.9,0.3,0.475,0.17258838383838385,0.16057110635777083,0.38166666666666665,13.917200000000003,34.66866760546757,11054.0,6.7
mwinamijr__django-scms,file_tree_only,10,0.9,0.325,0.1714285714285714,0.08628968253968256,0.09886952003258262,0.548611111111111,10.6002,20.222725340171277,1548.0,6.4
mwinamijr__django-scms,full_selected_context,10,0.8,0.6,0.13571428571428573,0.11594444444444445,0.0934827514578475,0.53,24.615,25.171130160756597,45934.0,4.9
mwinamijr__django-scms,models_services,10,1.0,0.575,0.13571428571428573,0.02847222222222222,0.07853764349252489,0.7266666666666667,18.8301,20.73084243016565,30062.0,6.4
mwinamijr__django-scms,readme_only,10,1.0,0.75,0.16428571428571423,0.05604166666666667,0.10128084748410833,0.5875,7.876099999999999,27.51504604559496,2284.0,5.9
mwinamijr__django-scms,readme_plus_code,10,0.7,0.525,0.12142857142857141,0.0928015873015873,0.08250665065499578,0.46749999999999997,23.379399999999997,23.168631505856688,38354.0,4.5
mwinamijr__django-scms,readme_plus_tree,10,1.0,0.725,0.14999999999999997,0.08538888888888888,0.10368165746628888,0.6441666666666667,10.6627,26.57133597310544,3834.0,6.4
mwinamijr__django-scms,routes_controllers,10,0.8,0.375,0.1,0.1938333333333333,0.060197033646363474,0.6222222222222223,20.4184,19.557399949139896,28032.0,6.7
openfun__marsha,file_tree_only,10,0.9,0.13333333333333333,0.10666666666666666,0.018465608465608466,0.05424773352190539,0.6694444444444445,12.874,10.888583727696306,5007.0,6.7
openfun__marsha,full_selected_context,10,0.9,0.4,0.14666666666666667,0.05527777777777777,0.10208679435886922,0.5166666666666666,28.566300000000002,20.60352413760526,52018.0,4.9
openfun__marsha,models_services,10,0.9,0.2333333333333333,0.14666666666666667,0.058465608465608464,0.08459488241183527,0.45,19.695999999999998,17.738235405489696,30062.0,4.6
openfun__marsha,readme_only,10,1.0,0.6,0.15333333333333332,0.0,0.11727142213466182,0.5583333333333333,10.631499999999999,23.542404665353256,10040.0,5.0
openfun__marsha,readme_plus_code,10,0.9,0.4,0.15333333333333332,0.044591750841750835,0.11505696121963346,0.44749999999999995,25.6774,21.509356101796186,46102.0,4.8
openfun__marsha,readme_plus_tree,10,0.8,0.5,0.14666666666666667,0.01228956228956229,0.08865134959204787,0.5175,16.634800000000006,21.533894823005298,15049.0,5.4
openfun__marsha,routes_controllers,10,0.9,0.33333333333333337,0.16,0.05601851851851852,0.09285250261222937,0.45464285714285707,17.527099999999997,20.233396004791906,30061.0,4.6
thakurpdhiraj__library_management_system,file_tree_only,10,1.0,0.5333333333333333,0.2333333333333333,0.020310245310245313,0.11698528918642837,0.5797619047619047,10.714900000000002,25.196698529715615,2662.0,7.1
thakurpdhiraj__library_management_system,full_selected_context,10,0.8,0.6,0.4333333333333333,0.0626012677798392,0.15543710603109628,0.18227272727272728,31.874200000000002,38.92752134000263,50492.0,6.8
thakurpdhiraj__library_management_system,models_services,10,1.0,0.4,0.16666666666666669,0.023409090909090907,0.12228538125592588,0.7125,19.693099999999998,19.010795870354038,30062.0,5.9
thakurpdhiraj__library_management_system,readme_only,10,1.0,0.8999999999999998,0.3833333333333334,0.005357142857142857,0.1756722140462201,0.3997222222222222,11.849,40.1616705122806,5867.0,7.5
thakurpdhiraj__library_management_system,readme_plus_code,10,0.8,0.6333333333333333,0.4,0.048804026661169515,0.1468355626594981,0.20310606060606062,27.271000000000004,37.814220033721924,41929.0,6.6
thakurpdhiraj__library_management_system,readme_plus_tree,10,1.0,0.7333333333333334,0.425,0.06822089947089946,0.1799842012235276,0.27956349206349207,12.854099999999999,40.810212753802645,8531.0,7.0
thakurpdhiraj__library_management_system,routes_controllers,10,0.9,0.6,0.175,0.06966690716690717,0.11574085642895349,0.5416666666666666,20.4757,25.837784323105772,30061.0,5.9
tough-dev-school__education-backend,file_tree_only,10,1.0,0.18,0.1,0.0,0.10325943308168187,0.7541666666666667,11.178799999999999,11.107224829558563,5144.0,6.6
tough-dev-school__education-backend,full_selected_context,10,0.8,0.13999999999999999,0.08823529411764706,0.06824074074074074,0.10087308747651465,0.49833333333333335,26.8425,13.782813087746849,46249.0,4.3
tough-dev-school__education-backend,models_services,10,0.9,0.21999999999999997,0.08823529411764705,0.044375,0.11552320147334919,0.5338888888888889,19.707800000000002,14.769694427328997,29642.0,4.7
tough-dev-school__education-backend,readme_only,10,1.0,0.16,0.07058823529411765,0.0,0.03170381413605151,0.8,8.1934,8.146145447334892,2897.0,5.6
tough-dev-school__education-backend,readme_plus_code,10,0.9,0.24,0.1,0.09125000000000001,0.1313734448838813,0.4291666666666667,18.473800000000004,17.80393500659155,34642.0,3.6
tough-dev-school__education-backend,readme_plus_tree,10,0.9,0.24,0.0823529411764706,0.0125,0.043720561998538396,0.7089285714285715,11.4186,11.498875656868833,8043.0,5.9
tough-dev-school__education-backend,routes_controllers,10,0.8,0.26000000000000006,0.12352941176470589,0.1100462962962963,0.13891282780444694,0.28583333333333333,18.779600000000002,20.949814421424,27614.0,3.8
