repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
JacksonGao1999__StudentManagement,Student Management CRUD,random_code_same_budget,qwen2.5:3b,36095,6,4,3,1,1.0,0.5,0.21666666666666667,0.17562724014336917,0.25,38.16,51.96774193548388
JacksonGao1999__StudentManagement,Student Management CRUD,full_selected_context,qwen2.5:3b,10738,6,7,0,1,1.0,0.0,0.0,0.0,1.0,47.431,20.0
JacksonGao1999__StudentManagement,Student Management CRUD,oracle_upper_bound,qwen2.5:3b,19443,6,2,0,1,0.0,0.0,0.0,0.0,1.0,23.795,0.0
RameshMF__library-management-system,Library Management REST API,readme_only,qwen2.5:3b,245,6,8,3,1,0.5,0.5,0.0,0.097468671679198,0.625,26.437,32.71203007518797
RameshMF__library-management-system,Library Management REST API,file_tree_only,qwen2.5:3b,238,6,2,1,1,0.5,0.16666666666666666,0.0,0.10344827586206896,0.5,10.345,22.385057471264368
RameshMF__library-management-system,Library Management REST API,readme_plus_code,qwen2.5:3b,6756,6,5,4,1,0.5,0.6666666666666666,0.16666666666666666,0.21848197167419137,0.2,32.776,47.94389624177954
RameshMF__library-management-system,Library Management REST API,random_code_same_budget,qwen2.5:3b,9121,6,8,3,1,0.5,0.5,0.2888888888888889,0.1705246913580247,0.625,55.64,39.58564814814815
RameshMF__library-management-system,Library Management REST API,full_selected_context,qwen2.5:3b,7318,6,8,3,1,1.0,0.5,0.0,0.20714285714285716,0.625,45.163,44.35714285714286
RameshMF__library-management-system,Library Management REST API,oracle_upper_bound,qwen2.5:3b,7702,6,8,4,1,0.5,0.6666666666666666,0.5583333333333333,0.28155659898844976,0.5,43.849,53.72334898482675
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_only,qwen2.5:3b,3850,26,8,6,1,0.75,0.23076923076923078,0.0,0.14091948603402557,0.25,29.552,32.69071536743346
SkyCascade__SkyLearn,SkyLearn Learning Management System,file_tree_only,qwen2.5:3b,1315,26,8,4,1,0.5,0.15384615384615385,0.08333333333333333,0.0628653944443418,0.5,33.038,22.994262967947176
SkyCascade__SkyLearn,SkyLearn Learning Management System,readme_plus_code,qwen2.5:3b,39670,26,8,7,1,0.75,0.2692307692307692,0.028571428571428574,0.11429856888992156,0.125,53.038,35.45898402785432
SkyCascade__SkyLearn,SkyLearn Learning Management System,random_code_same_budget,qwen2.5:3b,25452,26,8,2,1,0.5,0.07692307692307693,0.4166666666666667,0.18125,0.75,42.529,26.24439102564103
SkyCascade__SkyLearn,SkyLearn Learning Management System,full_selected_context,qwen2.5:3b,47261,26,8,4,1,0.75,0.15384615384615385,0.06696428571428571,0.21329676071055378,0.5,50.197,29.923352509559408
SkyCascade__SkyLearn,SkyLearn Learning Management System,oracle_upper_bound,qwen2.5:3b,47400,26,8,7,1,0.75,0.2692307692307692,0.0823747680890538,0.1330182362440427,0.125,44.529,36.81584582851865
