condition,rows,composite_score_mean,composite_score_sd,composite_score_ci_low,composite_score_ci_high,use_case_recall_mean,use_case_recall_sd,use_case_recall_ci_low,use_case_recall_ci_high,path_fidelity_mean,path_fidelity_sd,path_fidelity_ci_low,path_fidelity_ci_high,unsupported_feature_rate_mean,unsupported_feature_rate_sd,unsupported_feature_rate_ci_low,unsupported_feature_rate_ci_high,elapsed_sec_mean,elapsed_sec_sd,elapsed_sec_ci_low,elapsed_sec_ci_high
file_tree_only,18,18.47568156507137,17.21579498127742,10.813179546637272,25.980698849865227,0.2314814814814815,0.2565411514396664,0.12037037037037039,0.3425925925925926,0.02482363315696649,0.060673799720708854,0.0,0.0541005291005291,0.7847222222222222,0.21779963959230042,0.6875,0.8819444444444444,14.716222222222221,9.846140991185361,10.630079166666668,19.337643055555553
full_selected_context,18,20.391739273247612,16.4865379306839,13.260729843247017,27.816511518578906,0.2499999999999999,0.2635231383473649,0.13888888888888887,0.37037037037037035,0.06210317460317459,0.09788364257113236,0.023743386243386243,0.10876984126984104,0.7930555555555556,0.21070706518828797,0.6944444444444444,0.8833333333333333,37.44722222222222,18.212353850374253,29.708901388888894,45.830773611111105
oracle_upper_bound,18,24.38344798079309,19.187236207206762,16.02538058018997,32.37078653604154,0.3333333333333333,0.30249507099101003,0.2034722222222222,0.46319444444444324,0.15699294532627867,0.15768897758106973,0.08956084656084658,0.22801212522045847,0.7291666666666666,0.2545541084281436,0.6178819444444446,0.8402777777777778,36.040055555555554,16.10416576531464,29.368344444444443,43.34777916666666
random_code_same_budget,18,21.30341054523949,11.48073880890825,15.939341596837943,25.956207434221625,0.21296296296296294,0.20456837675894435,0.12962962962962962,0.3055555555555556,0.0294753086419753,0.06543760082237031,0.004591049382716051,0.06219135802469136,0.662037037037037,0.30979676848420074,0.5162037037037037,0.7870370370370371,25.000833333333333,12.0199106938544,20.018663888888888,30.194634722222215
readme_only,18,24.502540691381725,16.0648283090655,17.309773167255038,31.753408147825294,0.33333333333333337,0.2286647801900118,0.23124999999999998,0.4351851851851851,0.03306878306878307,0.06771714718287246,0.007407407407407408,0.06597001763668425,0.6805555555555556,0.2508156628522751,0.5555555555555556,0.7916666666666666,17.065500000000004,11.842556561476272,12.219825000000002,22.582763888888888
readme_plus_code,18,19.352178194805305,15.210233780544023,12.5116370299942,26.21300973932859,0.2129629629629629,0.2544091935509671,0.11087962962962965,0.33333333333333326,0.037138447971781306,0.07343371123922157,0.009259259259259259,0.07419411375661375,0.8402777777777778,0.1908068951632253,0.75,0.9168402777777769,31.48088888888888,16.449230612756146,24.604251388888883,39.01885972222223
