condition,rows,composite_score_mean,composite_score_sd,composite_score_ci_low,composite_score_ci_high,use_case_recall_mean,use_case_recall_sd,use_case_recall_ci_low,use_case_recall_ci_high,path_fidelity_mean,path_fidelity_sd,path_fidelity_ci_low,path_fidelity_ci_high,unsupported_feature_rate_mean,unsupported_feature_rate_sd,unsupported_feature_rate_ci_low,unsupported_feature_rate_ci_high,elapsed_sec_mean,elapsed_sec_sd,elapsed_sec_ci_low,elapsed_sec_ci_high
file_tree_only,128,26.84454306288638,13.133741351953857,24.619266326239227,29.215811388121192,0.26856197953394634,0.18258059521440526,0.23808896746253128,0.3005482378566593,0.09432393127705625,0.16289547737810997,0.06767975678473725,0.12406291453410588,0.5720114087301588,0.2528903290993872,0.5283912295386906,0.615044487847222,20.577343749999997,14.337251233073777,18.084394335937507,22.931786328125
full_selected_context,128,33.49200573173314,18.295392134120952,30.432932054431323,36.64031777234582,0.3666678756292727,0.2676416403816162,0.32207295796651264,0.41055444431105054,0.12821905445022078,0.13628316784840633,0.10625644631570273,0.15180823173305377,0.4915802730255856,0.30752742215318957,0.44019988529265874,0.5435907479022715,41.33496874999999,32.637538491052304,35.9144603515625,47.54658515624998
oracle_upper_bound,128,34.222624845312154,18.606077371965767,31.13641651724807,37.33145490164473,0.3750708276098901,0.2598643493211416,0.3319805117332118,0.42040153550493625,0.16429742994893665,0.15738492354917288,0.13996717767263944,0.1914547211660074,0.4590339781746032,0.30689243704215174,0.4061526537698412,0.5124775235615079,44.128382812499986,34.870164582149,38.343533203125,50.450610742187486
random_code_same_budget,128,29.775920385147497,17.355527402015028,26.942185208468587,32.7541693573925,0.3304797836966955,0.2492867239392769,0.28978945036274995,0.37207784422226065,0.12925984876668475,0.1528070853022177,0.10542940513533774,0.1554020274391717,0.5253224206349206,0.2831700527942096,0.47488211495535715,0.5733004712301585,36.57706250000001,27.397377829800046,32.0561744140625,41.51451640625
readme_only,128,29.98165679688005,15.02259387478072,27.449658930167438,32.52298784835049,0.30951373228487217,0.20349021553619137,0.27664900567416645,0.34376483179045236,0.03542786864982736,0.0704713935423536,0.02366055587866065,0.04766839241023114,0.48580419146825393,0.29588565424105207,0.4352819630456349,0.536248527405754,20.06615625,14.369306453127706,17.5809345703125,22.589383593750004
readme_plus_code,128,33.56700285300378,18.970067778792345,30.268528738608257,36.80600665963499,0.37430143003442623,0.26964273169843894,0.3297420615153839,0.4203137666370085,0.12439954290191456,0.13252481984517334,0.101716794937376,0.1472622267346213,0.47990141369047623,0.3009145488402,0.42328566778273813,0.5329692150297619,37.68492968749999,27.76449723129933,33.094765820312496,42.91249746093751
